"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","delayed","duration"
"EK","UAE","EK242","UAE242","242","YYZ","CYYZ","1","2023-06-08 14:30","DXB","OMDB",NA,765
"AC","ACA","AC714","ACA714","714","YYZ","CYYZ","1","2023-06-08 14:30","LGA","KLGA",NA,92
"EK","UAE","EK5769","UAE5769","5769","YYZ","CYYZ","1","2023-06-08 14:30","YTS","CYTS",NA,87
"LH","DLH","LH6482","DLH6482","6482","YYZ","CYYZ","1","2023-06-08 14:15","YQG","CYQG",NA,64
"EK","UAE","EK5751","UAE5751","5751","YYZ","CYYZ","1","2023-06-08 14:35","YFC","CYFC",NA,105
"EK","UAE","EK5781","UAE5781","5781","YYZ","CYYZ","1","2023-06-08 14:40","YYC","CYYC",NA,258
"CM","CMP","CM2807","CMP2807","2807","YYZ","CYYZ","1","2023-06-08 14:45","IAD","KIAD",NA,91
"AC","ACA","AC3253","ACA3253","3253","YYZ","CYYZ","1","2023-06-08 14:45","EWR","KEWR",NA,105
"DL","DAL","DL7154","DAL7154","7154","YYZ","CYYZ","3","2023-06-08 14:30","YWG","CYWG",21,155
"MS","MSR","MS9647","MSR9647","9647","YYZ","CYYZ","1","2023-06-08 14:50","YWG","CYWG",NA,160
"DL","DAL","DL5010","DAL5010","5010","YYZ","CYYZ","3","2023-06-08 14:50","LGA","KLGA",NA,98
"TS","TSC","TS3928","TSC3928","3928","YYZ","CYYZ","3","2023-06-08 14:55","MCO","KMCO",NA,175
"SN","BEL","SN9554","BEL9554","9554","YYZ","CYYZ","1","2023-06-08 15:00","YUL","CYUL",NA,77
"KE","KAL","KE6609","KAL6609","6609","YYZ","CYYZ","3","2023-06-08 15:00","YYC","CYYC",NA,254
"WS","WJA","WS717","WJA717","717","YYZ","CYYZ","3","2023-06-08 15:00","YVR","CYVR",NA,307
"NZ","ANZ","NZ9811","ANZ9811","9811","YYZ","CYYZ","1","2023-06-08 15:00","ORD","KORD",NA,115
"UA","UAL","UA8536","UAL8536","8536","YYZ","CYYZ","1","2023-06-08 14:50","BOS","KBOS",NA,96
"MS","MSR","MS9634","MSR9634","9634","YYZ","CYYZ","1","2023-06-08 15:10","YOW","CYOW",NA,63
"MS","MSR","MS9637","MSR9637","9637","YYZ","CYYZ","1","2023-06-08 14:50","YEG","CYEG",25,255
"WG","SWG","WG762","SWG762","762","YYZ","CYYZ","3","2023-06-08 15:15","SXM","TNCM",NA,285
NA,"HRT",NA,"HRT881","881","YYZ","CYYZ",NA,"2023-06-08 15:15","TEB","KTEB",NA,NA
"WO","WSW","WO638","WSW638","638","YYZ","CYYZ","3","2023-06-08 15:20","CUN","MMUN",NA,255
"DL","DAL","DL7006","DAL7006","7006","YYZ","CYYZ","3","2023-06-08 15:25","YUL","CYUL",NA,70
"B6","JBU","B64827","JBU4827","4827","YYZ","CYYZ","3","2023-06-08 15:29","LGA","KLGA",NA,92
"KE","KAL","KE6551","KAL6551","6551","YYZ","CYYZ","3","2023-06-08 15:30","YHZ","CYHZ",NA,125
"MS","MSR","MS996","MSR996","996","YYZ","CYYZ","1","2023-06-08 15:30","CAI","HECA",NA,610
"Y9","DAT","Y9510","DAT510","510","YYZ","CYYZ","1","2023-06-08 15:30","YYC","CYYC",NA,269
"QR","QTR","QR9079","QTR9079","9079","YYZ","CYYZ","3","2023-06-08 15:35","PHL","KPHL",NA,93
"ZW","AWI","ZW6226","AWI6226","6226","YYZ","CYYZ","3","2023-06-08 15:14","ORD","KORD",30,113
"WS","WJA","WS1428","WJA1428","1428","YYZ","CYYZ","3","2023-06-08 15:45","BNA","KBNA",NA,118
"AC","ACA","AC5948","ACA5948","5948","YYZ","CYYZ","1","2023-06-08 15:45","EWR","KEWR",NA,103
"DL","DAL","DL7187","DAL7187","7187","YYZ","CYYZ","3","2023-06-08 15:50","YOW","CYOW",NA,55
"AC","ACA","AC1952","ACA1952","1952","YYZ","CYYZ","1","2023-06-08 15:50","YQB","CYQB",NA,83
"YV","ASH","YV6231","ASH6231","6231","YYZ","CYYZ","1","2023-06-08 15:55","IAH","KIAH",NA,213
"UA","UAL","UA8190","UAL8190","8190","YYZ","CYYZ","1","2023-06-08 15:55","LAX","KLAX",NA,329
"OH","JIA","OH5140","JIA5140","5140","YYZ","CYYZ","3","2023-06-08 15:59","CLT","KCLT",NA,122
"UA","UAL","UA8685","UAL8685","8685","YYZ","CYYZ","1","2023-06-08 16:00","ORD","KORD",NA,110
"LH","DLH","LH6581","DLH6581","6581","YYZ","CYYZ","1","2023-06-08 16:00","YUL","CYUL",NA,77
"LA","LAN","LA5176","LAN5176","5176","YYZ","CYYZ","3","2023-06-08 16:00","MCO","KMCO",NA,169
"AC","ACA","AC8994","ACA8994","8994","YYZ","CYYZ","1","2023-06-08 16:00","LGA","KLGA",NA,87
"WG","SWG","WG571","SWG571","571","YYZ","CYYZ","3","2023-06-08 15:45","SJD","MMSD",31,310
"QK","JZA","QK8973","JZA8973","8973","YYZ","CYYZ","1","2023-06-08 16:05","STL","KSTL",NA,111
"QK","JZA","QK8307","JZA8307","8307","YYZ","CYYZ","1","2023-06-08 16:05","YQT","CYQT",NA,127
"AC","ACA","AC147","ACA147","147","YYZ","CYYZ","1","2023-06-08 16:10","YYC","CYYC",NA,258
"MS","MSR","MS9632","MSR9632","9632","YYZ","CYYZ","1","2023-06-08 16:10","YOW","CYOW",NA,63
"AC","ACA","AC80","ACA80","80","YYZ","CYYZ","1","2023-06-08 16:10","TLV","LLBG",NA,655
"TP","TAP","TP8046","TAP8046","8046","YYZ","CYYZ","1","2023-06-08 16:15","YVR","CYVR",NA,311
"EK","UAE","EK5759","UAE5759","5759","YYZ","CYYZ","1","2023-06-08 15:15","YQM","CYQM",60,112
"AC","ACA","AC4888","ACA4888","4888","YYZ","CYYZ","1","2023-06-08 16:18","DEN","KDEN",NA,221
"RV","ROU","RV1674","ROU1674","1674","YYZ","CYYZ","1","2023-06-08 16:25","MCO","KMCO",NA,165
"WS","WJA","WS669","WJA669","669","YYZ","CYYZ","3","2023-06-08 16:30","YYC","CYYC",NA,240
"AC","ACA","AC8880","ACA8880","8880","YYZ","CYYZ","1","2023-06-08 16:30","EWR","KEWR",NA,90
"QK","JZA","QK7739","JZA7739","7739","YYZ","CYYZ","1","2023-06-08 16:30","YYB","CYYB",NA,57
"AC","ACA","AC8782","ACA8782","8782","YYZ","CYYZ","1","2023-06-08 16:30","DCA","KDCA",NA,91
NA,"PEG",NA,"PEG88","88","YYZ","CYYZ",NA,"2023-06-08 16:30","IAD","KIAD",NA,NA
"Y9","DAT","Y9514","DAT514","514","YYZ","CYYZ","1","2023-06-08 16:35","YWG","CYWG",NA,160
"OS","AUA","OS8269","AUA8269","8269","YYZ","CYYZ","1","2023-06-08 16:40","YEG","CYEG",NA,255
"AZ","ITY","AZ3138","ITY3138","3138","YYZ","CYYZ","3","2023-06-08 16:44","JFK","KJFK",NA,105
"UA","UAL","UA8169","UAL8169","8169","YYZ","CYYZ","1","2023-06-08 16:45","DFW","KDFW",NA,197
"OS","AUA","OS8202","AUA8202","8202","YYZ","CYYZ","1","2023-06-08 16:50","FRA","EDDF",NA,460
"QK","JZA","QK8857","JZA8857","8857","YYZ","CYYZ","1","2023-06-08 16:50","BNA","KBNA",NA,129
"AV","AVA","AV6978","AVA6978","6978","YYZ","CYYZ","1","2023-06-08 16:50","YYT","CYYT",NA,181
"QK","JZA","QK8359","JZA8359","8359","YYZ","CYYZ","1","2023-06-08 16:50","YQG","CYQG",NA,64
"DL","DAL","DL9699","DAL9699","9699","YYZ","CYYZ","3","2023-06-08 17:00","AMS","EHAM",NA,425
"AC","ACA","AC894","ACA894","894","YYZ","CYYZ","1","2023-06-08 17:00","YUL","CYUL",NA,77
"SK","SAS","SK948","SAS948","948","YYZ","CYYZ","1","2023-06-08 17:00","ARN","ESSA",NA,480
"NO","NOS","NO4349","NOS4349","4349","YYZ","CYYZ","3","2023-06-08 17:00","MXP","LIMC",NA,470
"QK","JZA","QK8925","JZA8925","8925","YYZ","CYYZ","1","2023-06-08 16:55","PIT","KPIT",10,66
"OS","AUA","OS8249","AUA8249","8249","YYZ","CYYZ","1","2023-06-08 17:10","YOW","CYOW",NA,63
"UA","UAL","UA8234","UAL8234","8234","YYZ","CYYZ","1","2023-06-08 17:10","LGA","KLGA",NA,92
"9E","EDV","9E5023","EDV5023","5023","YYZ","CYYZ","3","2023-06-08 17:15","LGA","KLGA",NA,100
"LR","LRC","LR627","LRC627","627","YYZ","CYYZ","1","2023-06-08 17:15","SAL","MSLP",NA,305
"QF","QFA","QF4478","QFA4478","4478","YYZ","CYYZ","3","2023-06-08 17:28","DFW","KDFW",NA,203
"OS","AUA","OS8317","AUA8317","8317","YYZ","CYYZ","1","2023-06-08 16:30","SFO","KSFO",51,338
"OS","AUA","OS8210","AUA8210","8210","YYZ","CYYZ","1","2023-06-08 17:30","MUC","EDDM",NA,495
"NZ","ANZ","NZ9810","ANZ9810","9810","YYZ","CYYZ","1","2023-06-08 17:30","ORD","KORD",NA,119
"AC","ACA","AC490","ACA490","490","YYZ","CYYZ","1","2023-06-08 17:30","YUL","CYUL",NA,77
"WG","SWG","WG511","SWG511","511","YYZ","CYYZ","3","2023-06-08 17:30","CUN","MMUN",NA,245
"DL","DAL","DL6965","DAL6965","6965","YYZ","CYYZ","3","2023-06-08 17:35","YWG","CYWG",NA,158
"RV","ROU","RV1536","ROU1536","1536","YYZ","CYYZ","1","2023-06-08 16:10","YHZ","CYHZ",85,121
"UA","UAL","UA8138","UAL8138","8138","YYZ","CYYZ","1","2023-06-08 17:30","BOS","KBOS",NA,91
"AC","ACA","AC3254","ACA3254","3254","YYZ","CYYZ","1","2023-06-08 17:40","EWR","KEWR",NA,103
"TP","TAP","TP260","TAP260","260","YYZ","CYYZ","1","2023-06-08 17:40","LIS","LPPT",NA,425
"WS","WJA","WS6350","WJA6350","6350","YYZ","CYYZ","3","2023-06-08 17:45","DTW","KDTW",NA,90
"QK","JZA","QK8955","JZA8955","8955","YYZ","CYYZ","1","2023-06-08 16:30","ATL","KATL",80,130
"SN","BEL","SN9656","BEL9656","9656","YYZ","CYYZ","1","2023-06-08 17:50","VIE","LOWW",NA,520
"EI","EIN","EI126","EIN126","126","YYZ","CYYZ","3","2023-06-08 17:50","DUB","EIDW",NA,400
"PT","PDT","PT6114","PDT6114","6114","YYZ","CYYZ","3","2023-06-08 17:50","PHL","KPHL",NA,93
"LH","DLH","LH6618","DLH6618","6618","YYZ","CYYZ","1","2023-06-08 17:55","YWG","CYWG",NA,160
"WS","WJA","WS6381","WJA6381","6381","YYZ","CYYZ","3","2023-06-08 17:55","ATL","KATL",NA,139
"RV","ROU","RV1628","ROU1628","1628","YYZ","CYYZ","1","2023-06-08 17:55","FLL","KFLL",NA,184
"AA","AAL","AA1572","AAL1572","1572","YYZ","CYYZ","3","2023-06-08 17:55","MIA","KMIA",NA,200
"AC","ACA","AC8261","ACA8261","8261","YYZ","CYYZ","1","2023-06-08 18:00","YXU","CYXU",NA,43
"EY","ETD","EY3481","ETD3481","3481","YYZ","CYYZ","1","2023-06-08 18:00","YUL","CYUL",NA,77
"F8","FLE","F8678","FLE678","678","YYZ","CYYZ","3","2023-06-08 18:05","YYG","CYYG",NA,130
"LX","SWR","LX4681","SWR4681","4681","YYZ","CYYZ","1","2023-06-08 18:10","YOW","CYOW",NA,63
"DL","DAL","DL1931","DAL1931","1931","YYZ","CYYZ","3","2023-06-08 18:10","SLC","KSLC",NA,261
"QK","JZA","QK8996","JZA8996","8996","YYZ","CYYZ","1","2023-06-08 18:10","LGA","KLGA",NA,87
"QK","JZA","QK8784","JZA8784","8784","YYZ","CYYZ","1","2023-06-08 18:10","DCA","KDCA",NA,91
"LH","DLH","LH6625","DLH6625","6625","YYZ","CYYZ","1","2023-06-08 18:10","ATH","LGAV",NA,590
"OS","AUA","OS8259","AUA8259","8259","YYZ","CYYZ","1","2023-06-08 18:15","YVR","CYVR",NA,311
"LH","DLH","LH6569","DLH6569","6569","YYZ","CYYZ","1","2023-06-08 16:30","YUL","CYUL",105,77
"EY","ETD","EY3453","ETD3453","3453","YYZ","CYYZ","1","2023-06-08 18:25","YHZ","CYHZ",NA,125
"QK","JZA","QK8684","JZA8684","8684","YYZ","CYYZ","1","2023-06-08 18:25","BWI","KBWI",NA,83
"DL","DAL","DL8617","DAL8617","8617","YYZ","CYYZ","3","2023-06-08 18:25","CDG","LFPG",NA,440
"QK","JZA","QK8433","JZA8433","8433","YYZ","CYYZ","1","2023-06-08 18:25","YTS","CYTS",NA,87
"AC","ACA","AC799","ACA799","799","YYZ","CYYZ","1","2023-06-08 18:25","SLC","KSLC",NA,254
"UA","UAL","UA8525","UAL8525","8525","YYZ","CYYZ","1","2023-06-08 18:25","SEA","KSEA",NA,322
"AV","AVA","AV6946","AVA6946","6946","YYZ","CYYZ","1","2023-06-08 18:30","YQB","CYQB",NA,83
"AC","ACA","AC595","ACA595","595","YYZ","CYYZ","1","2023-06-08 18:30","IAH","KIAH",NA,218
"WS","WJA","WS437","WJA437","437","YYZ","CYYZ","3","2023-06-08 18:30","YEG","CYEG",NA,250
"NZ","ANZ","NZ4781","ANZ4781","4781","YYZ","CYYZ","1","2023-06-08 18:30","LAX","KLAX",NA,329
"AA","AAL","AA6291","AAL6291","6291","YYZ","CYYZ","3","2023-06-08 18:30","ORD","KORD",NA,113
"QK","JZA","QK8882","JZA8882","8882","YYZ","CYYZ","1","2023-06-08 18:30","EWR","KEWR",NA,93
"OS","AUA","OS8337","AUA8337","8337","YYZ","CYYZ","1","2023-06-08 18:30","YUL","CYUL",NA,77
"UA","UAL","UA8306","UAL8306","8306","YYZ","CYYZ","1","2023-06-08 18:35","LHR","EGLL",NA,420
"EK","UAE","EK5779","UAE5779","5779","YYZ","CYYZ","1","2023-06-08 16:05","YXU","CYXU",150,42
"OS","AUA","OS8265","AUA8265","8265","YYZ","CYYZ","1","2023-06-08 18:35","YYC","CYYC",NA,238
"QK","JZA","QK8707","JZA8707","8707","YYZ","CYYZ","1","2023-06-08 18:45","CVG","KCVG",NA,94
"BW","BWA","BW617","BWA617","617","YYZ","CYYZ","3","2023-06-08 18:45","GEO","SYCJ",NA,375
"RV","ROU","RV1676","ROU1676","1676","YYZ","CYYZ","1","2023-06-08 18:50","MCO","KMCO",NA,165
"SK","SAS","SK3808","SAS3808","3808","YYZ","CYYZ","1","2023-06-08 18:50","IAD","KIAD",NA,85
"9E","EDV","9E5060","EDV5060","5060","YYZ","CYYZ","3","2023-06-08 18:50","LGA","KLGA",NA,104
"AC","ACA","AC745","ACA745","745","YYZ","CYYZ","1","2023-06-08 18:55","SFO","KSFO",NA,338
"OS","AUA","OS8309","AUA8309","8309","YYZ","CYYZ","1","2023-06-08 18:55","DEN","KDEN",NA,215
"UA","UAL","UA8175","UAL8175","8175","YYZ","CYYZ","1","2023-06-08 19:00","DTW","KDTW",NA,67
"VA","VOZ","VA5199","VOZ5199","5199","YYZ","CYYZ","1","2023-06-08 19:00","YVR","CYVR",NA,295
"UA","UAL","UA8502","UAL8502","8502","YYZ","CYYZ","1","2023-06-08 19:05","EDI","EGPH",NA,390
"AC","ACA","AC8721","ACA8721","8721","YYZ","CYYZ","1","2023-06-08 19:05","MSP","KMSP",NA,130
"DL","DAL","DL3967","DAL3967","3967","YYZ","CYYZ","3","2023-06-08 19:09","MSP","KMSP",NA,139
"YX","RPA","YX3711","RPA3711","3711","YYZ","CYYZ","1","2023-06-08 19:10","EWR","KEWR",NA,106
"UA","UAL","UA8319","UAL8319","8319","YYZ","CYYZ","1","2023-06-08 19:10","CMH","KCMH",NA,71
"EI","EIN","EI8565","EIN8565","8565","YYZ","CYYZ","1","2023-06-08 19:15","YYC","CYYC",NA,258
"OS","AUA","OS8305","AUA8305","8305","YYZ","CYYZ","1","2023-06-08 19:15","PHL","KPHL",NA,87
"LH","DLH","LH6678","DLH6678","6678","YYZ","CYYZ","1","2023-06-08 19:15","CLE","KCLE",NA,62
"TS","TSC","TS244","TSC244","244","YYZ","CYYZ","3","2023-06-08 19:15","GLA","EGPF",NA,395
"AA","AAL","AA5030","AAL5030","5030","YYZ","CYYZ","3","2023-06-08 19:18","CLT","KCLT",NA,122
"AC","ACA","AC1095","ACA1095","1095","YYZ","CYYZ","1","2023-06-08 19:20","SAN","KSAN",NA,320
"AC","ACA","AC724","ACA724","724","YYZ","CYYZ","1","2023-06-08 19:25","LGA","KLGA",NA,92
