"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","duration"
"AC","ACA","AC8990","ACA8990","8990","YYZ","CYYZ","1","2023-06-06 11:55","LGA","KLGA",87
"DL","DAL","DL4947","DAL4947","4947","YYZ","CYYZ","3","2023-06-06 12:00","LGA","KLGA",94
"AC","ACA","AC8855","ACA8855","8855","YYZ","CYYZ","1","2023-06-06 12:00","BNA","KBNA",129
"DL","DAL","DL7035","DAL7035","7035","YYZ","CYYZ","3","2023-06-06 12:00","YWG","CYWG",155
"AC","ACA","AC410","ACA410","410","YYZ","CYYZ","1","2023-06-06 12:00","YUL","CYUL",77
"EK","UAE","EK4691","UAE4691","4691","YYZ","CYYZ","3","2023-06-06 12:00","YVR","CYVR",307
"AA","AAL","AA5020","AAL5020","5020","YYZ","CYYZ","3","2023-06-06 12:00","CLT","KCLT",122
"MS","MSR","MS9638","MSR9638","9638","YYZ","CYYZ","1","2023-06-06 12:10","YOW","CYOW",63
"UA","UAL","UA8645","UAL8645","8645","YYZ","CYYZ","1","2023-06-06 12:15","BOS","KBOS",91
"WS","WJA","WS425","WJA425","425","YYZ","CYYZ","3","2023-06-06 12:15","YEG","CYEG",250
"AC","ACA","AC1644","ACA1644","1644","YYZ","CYYZ","1","2023-06-06 09:50","MIA","KMIA",190
"AI","AIC","AI188","AIC188","188","YYZ","CYYZ","1","2023-06-06 12:15","DEL","VIDP",820
"AC","ACA","AC263","ACA263","263","YYZ","CYYZ","1","2023-06-06 12:20","YWG","CYWG",160
"AF","AFR","AF5783","AFR5783","5783","YYZ","CYYZ","3","2023-06-06 12:25","MSP","KMSP",130
"AC","ACA","AC690","ACA690","690","YYZ","CYYZ","1","2023-06-06 12:35","YYT","CYYT",181
"F8","FLE","F8637","FLE637","637","YYZ","CYYZ","3","2023-06-06 12:35","YEG","CYEG",255
"F8","FLE","F8621","FLE621","621","YYZ","CYYZ","3","2023-06-06 12:35","YYC","CYYC",255
"WS","WJA","WS6064","WJA6064","6064","YYZ","CYYZ","3","2023-06-06 12:40","ICN","RKSI",880
"MS","MSR","MS996","MSR996","996","YYZ","CYYZ","1","2023-06-06 12:45","CAI","HECA",630
"OH","JIA","OH5665","JIA5665","5665","YYZ","CYYZ","3","2023-06-06 12:47","DCA","KDCA",101
"YX","RPA","YX3649","RPA3649","3649","YYZ","CYYZ","1","2023-06-06 12:45","EWR","KEWR",105
"AC","ACA","AC1019","ACA1019","1019","YYZ","CYYZ","1","2023-06-06 12:50","ATL","KATL",128
"QK","JZA","QK8907","JZA8907","8907","YYZ","CYYZ","1","2023-06-06 12:30","ORD","KORD",110
"MS","MSR","MS9637","MSR9637","9637","YYZ","CYYZ","1","2023-06-06 12:50","YEG","CYEG",255
"AC","ACA","AC8836","ACA8836","8836","YYZ","CYYZ","1","2023-06-06 12:35","RDU","KRDU",105
"AC","ACA","AC9","ACA9","9","YYZ","CYYZ","1","2023-06-06 12:55","NRT","RJAA",795
"AA","AAL","AA4382","AAL4382","4382","YYZ","CYYZ","3","2023-06-06 12:57","LGA","KLGA",92
"TS","TSC","TS954","TSC954","954","YYZ","CYYZ","3","2023-06-06 13:00","HOG","MUHG",230
"AC","ACA","AC113","ACA113","113","YYZ","CYYZ","1","2023-06-06 13:05","YVR","CYVR",310
"PD","POE","PD357","POE357","357","YYZ","CYYZ","3","2023-06-06 13:05","YYC","CYYC",254
"DL","DAL","DL1771","DAL1771","1771","YYZ","CYYZ","3","2023-06-06 13:10","ATL","KATL",135
"UA","UAL","UA8288","UAL8288","8288","YYZ","CYYZ","1","2023-06-06 13:10","YOW","CYOW",63
"PD","POE","PD207","POE207","207","YYZ","CYYZ","3","2023-06-06 13:10","YHZ","CYHZ",125
NA,"GAJ",NA,"GAJ828","828","YYZ","CYYZ",NA,"2023-06-06 13:12","SYR","KSYR",NA
"AU","CJL","AU502","CJL502","502","YYZ","CYYZ","3","2023-06-06 13:15","CUN","MMUN",233
"AS","ASA","AS4022","ASA4022","4022","YYZ","CYYZ","3","2023-06-06 13:15","ORD","KORD",122
"TS","TSC","TS7945","TSC7945","7945","YYZ","CYYZ","3","2023-06-06 13:15","YEG","CYEG",250
"PD","POE","PD163","POE163","163","YYZ","CYYZ","3","2023-06-06 13:20","YOW","CYOW",63
"TS","TSC","TS7907","TSC7907","7907","YYZ","CYYZ","3","2023-06-06 13:00","YVR","CYVR",306
"NH","ANA","NH6821","ANA6821","6821","YYZ","CYYZ","1","2023-06-06 13:25","HND","RJTT",795
"AA","AAL","AA3993","AAL3993","3993","YYZ","CYYZ","3","2023-06-06 13:27","DFW","KDFW",208
"AC","ACA","AC7800","ACA7800","7800","YYZ","CYYZ","1","2023-06-06 13:30","YUL","CYUL",70
"UA","UAL","UA8406","UAL8406","8406","YYZ","CYYZ","1","2023-06-06 13:30","LGA","KLGA",92
"WO","WSW","WO311","WSW311","311","YYZ","CYYZ","3","2023-06-06 13:30","YXX","CYXX",295
"F8","FLE","F8645","FLE645","645","YYZ","CYYZ","3","2023-06-06 13:35","YWG","CYWG",160
"QK","JZA","QK8731","JZA8731","8731","YYZ","CYYZ","1","2023-06-06 13:20","CLE","KCLE",62
"F8","FLE","F8663","FLE663","663","YYZ","CYYZ","3","2023-06-06 13:40","YXX","CYXX",315
"KE","KAL","KE6539","KAL6539","6539","YYZ","CYYZ","3","2023-06-06 13:35","YYC","CYYC",254
"F8","FLE","F81677","FLE1677","1677","YYZ","CYYZ","3","2023-06-06 13:45","LAS","KLAS",305
"RV","ROU","RV1933","ROU1933","1933","YYZ","CYYZ","1","2023-06-06 13:50","YXE","CYXE",215
"P3",NA,"P32295",NA,"2295","YYZ","CYYZ","3","2023-06-06 13:55","YUL","CYUL",76
"QK","JZA","QK8895","JZA8895","8895","YYZ","CYYZ","1","2023-06-06 14:00","IND","KIND",92
"QK","JZA","QK8909","JZA8909","8909","YYZ","CYYZ","1","2023-06-06 14:00","ORD","KORD",110
"OS","AUA","OS8387","AUA8387","8387","YYZ","CYYZ","1","2023-06-06 14:00","YVR","CYVR",311
"OS","AUA","OS8332","AUA8332","8332","YYZ","CYYZ","1","2023-06-06 14:00","YUL","CYUL",77
"QK","JZA","QK8878","JZA8878","8878","YYZ","CYYZ","1","2023-06-06 14:00","EWR","KEWR",90
"LH","DLH","LH6784","DLH6784","6784","YYZ","CYYZ","1","2023-06-06 14:00","YHZ","CYHZ",125
"QK","JZA","QK8719","JZA8719","8719","YYZ","CYYZ","1","2023-06-06 14:00","MSP","KMSP",130
"QK","JZA","QK8618","JZA8618","8618","YYZ","CYYZ","1","2023-06-06 14:00","IAD","KIAD",85
"QK","JZA","QK8237","JZA8237","8237","YYZ","CYYZ","1","2023-06-06 14:00","YSB","CYSB",60
"OZ","AAR","OZ6113","AAR6113","6113","YYZ","CYYZ","1","2023-06-06 14:00","ICN","RKSI",870
"RV","ROU","RV1802","ROU1802","1802","YYZ","CYYZ","1","2023-06-06 08:35","KIN","MKJP",240
"QK","JZA","QK8773","JZA8773","8773","YYZ","CYYZ","1","2023-06-06 14:05","DTW","KDTW",67
"KE","KAL","KE6557","KAL6557","6557","YYZ","CYYZ","3","2023-06-06 14:05","YYT","CYYT",178
NA,"FSY",NA,"FSY285","285","YYZ","CYYZ",NA,"2023-06-06 14:00","TEB","KTEB",NA
"QK","JZA","QK8682","JZA8682","8682","YYZ","CYYZ","1","2023-06-06 14:15","BWI","KBWI",83
"QK","JZA","QK8357","JZA8357","8357","YYZ","CYYZ","1","2023-06-06 14:15","YQG","CYQG",64
"WS","WJA","WS429","WJA429","429","YYZ","CYYZ","3","2023-06-06 14:15","YEG","CYEG",251
"AC","ACA","AC8753","ACA8753","8753","YYZ","CYYZ","1","2023-06-06 14:15","CMH","KCMH",78
"QK","JZA","QK8201","JZA8201","8201","YYZ","CYYZ","1","2023-06-06 14:00","YAM","CYAM",82
"UA","UAL","UA8072","UAL8072","8072","YYZ","CYYZ","1","2023-06-06 14:00","PHL","KPHL",87
"EK","UAE","EK5763","UAE5763","5763","YYZ","CYYZ","1","2023-06-06 13:55","YQT","CYQT",107
"RV","ROU","RV1542","ROU1542","1542","YYZ","CYYZ","1","2023-06-06 14:25","YYG","CYYG",122
"QK","JZA","QK8431","JZA8431","8431","YYZ","CYYZ","1","2023-06-06 14:30","YTS","CYTS",87
"AM","AMX","AM3800","AMX3800","3800","YYZ","CYYZ","3","2023-06-06 14:30","JFK","KJFK",111
"TS","TSC","TS948","TSC948","948","YYZ","CYYZ","3","2023-06-06 14:30","FLL","KFLL",205
"EK","UAE","EK242","UAE242","242","YYZ","CYYZ","1","2023-06-06 14:30","DXB","OMDB",765
"KE","KAL","KE6596","KAL6596","6596","YYZ","CYYZ","3","2023-06-06 14:30","YWG","CYWG",155
"UA","UAL","UA8422","UAL8422","8422","YYZ","CYYZ","1","2023-06-06 14:30","LGA","KLGA",92
"AC","ACA","AC1923","ACA1923","1923","YYZ","CYYZ","1","2023-06-06 14:25","YQR","CYQR",199
"LH","DLH","LH6613","DLH6613","6613","YYZ","CYYZ","1","2023-06-06 14:40","YYC","CYYC",258
"WO","WSW","WO646","WSW646","646","YYZ","CYYZ","3","2023-06-06 14:40","KIN","MKJP",254
"AC","ACA","AC3910","ACA3910","3910","YYZ","CYYZ","1","2023-06-06 14:45","IAD","KIAD",91
"UA","UAL","UA8599","UAL8599","8599","YYZ","CYYZ","1","2023-06-06 14:15","CVG","KCVG",90
"AC","ACA","AC3253","ACA3253","3253","YYZ","CYYZ","1","2023-06-06 14:45","EWR","KEWR",105
"LH","DLH","LH6718","DLH6718","6718","YYZ","CYYZ","1","2023-06-06 14:50","YWG","CYWG",160
"9E","EDV","9E5010","EDV5010","5010","YYZ","CYYZ","3","2023-06-06 14:50","LGA","KLGA",98
"NH","ANA","NH7383","ANA7383","7383","YYZ","CYYZ","1","2023-06-06 15:00","ORD","KORD",115
"KE","KAL","KE6609","KAL6609","6609","YYZ","CYYZ","3","2023-06-06 15:00","YYC","CYYC",254
"DL","DAL","DL6987","DAL6987","6987","YYZ","CYYZ","3","2023-06-06 15:00","YVR","CYVR",307
"AC","ACA","AC416","ACA416","416","YYZ","CYYZ","1","2023-06-06 15:00","YUL","CYUL",77
"AC","ACA","AC8696","ACA8696","8696","YYZ","CYYZ","1","2023-06-06 14:50","BOS","KBOS",96
"AC","ACA","AC456","ACA456","456","YYZ","CYYZ","1","2023-06-06 15:10","YOW","CYOW",63
"RJ","RJA","RJ7793","RJA7793","7793","YYZ","CYYZ","3","2023-06-06 15:14","ORD","KORD",113
"RV","ROU","RV1502","ROU1502","1502","YYZ","CYYZ","1","2023-06-06 15:15","YQM","CYQM",112
"EK","UAE","EK4689","UAE4689","4689","YYZ","CYYZ","3","2023-06-06 15:25","YUL","CYUL",70
"BA","BAW","BA1746","BAW1746","1746","YYZ","CYYZ","3","2023-06-06 15:29","LGA","KLGA",92
"EK","UAE","EK4675","UAE4675","4675","YYZ","CYYZ","3","2023-06-06 15:30","YHZ","CYHZ",125
"QR","QTR","QR9079","QTR9079","9079","YYZ","CYYZ","3","2023-06-06 15:35","PHL","KPHL",93
"WG","SWG","WG640","SWG640","640","YYZ","CYYZ","3","2023-06-06 15:40","HOG","MUHG",225
"DL","DAL","DL7090","DAL7090","7090","YYZ","CYYZ","3","2023-06-06 15:45","BNA","KBNA",118
"YX","RPA","YX3705","RPA3705","3705","YYZ","CYYZ","1","2023-06-06 15:45","EWR","KEWR",103
"EK","UAE","EK4679","UAE4679","4679","YYZ","CYYZ","3","2023-06-06 15:50","YOW","CYOW",55
"UA","UAL","UA8260","UAL8260","8260","YYZ","CYYZ","1","2023-06-06 15:50","YQB","CYQB",83
"AC","ACA","AC1812","ACA1812","1812","YYZ","CYYZ","1","2023-06-06 13:55","CUN","MMUN",235
"AC","ACA","AC1526","ACA1526","1526","YYZ","CYYZ","1","2023-06-06 14:35","YFC","CYFC",105
"NZ","ANZ","NZ4795","ANZ4795","4795","YYZ","CYYZ","1","2023-06-06 15:55","LAX","KLAX",329
"AC","ACA","AC4505","ACA4505","4505","YYZ","CYYZ","1","2023-06-06 15:55","IAH","KIAH",213
"OH","JIA","OH5140","JIA5140","5140","YYZ","CYYZ","3","2023-06-06 15:59","CLT","KCLT",122
NA,"EJM",NA,"EJM14","14","YYZ","CYYZ",NA,"2023-06-06 16:00","TEB","KTEB",NA
"UA","UAL","UA8232","UAL8232","8232","YYZ","CYYZ","1","2023-06-06 16:00","LGA","KLGA",87
"EK","UAE","EK4695","UAE4695","4695","YYZ","CYYZ","3","2023-06-06 16:00","YXE","CYXE",213
"OS","AUA","OS8253","AUA8253","8253","YYZ","CYYZ","1","2023-06-06 16:00","YUL","CYUL",77
"QK","JZA","QK8911","JZA8911","8911","YYZ","CYYZ","1","2023-06-06 16:00","ORD","KORD",110
"UA","UAL","UA8345","UAL8345","8345","YYZ","CYYZ","1","2023-06-06 16:05","YQT","CYQT",127
"AC","ACA","AC8259","ACA8259","8259","YYZ","CYYZ","1","2023-06-06 16:05","YXU","CYXU",42
"AC","ACA","AC8973","ACA8973","8973","YYZ","CYYZ","1","2023-06-06 16:05","STL","KSTL",111
"SK","SAS","SK3897","SAS3897","3897","YYZ","CYYZ","1","2023-06-06 16:10","YYC","CYYC",258
"SK","SAS","SK3892","SAS3892","3892","YYZ","CYYZ","1","2023-06-06 16:10","YOW","CYOW",63
"AC","ACA","AC1536","ACA1536","1536","YYZ","CYYZ","1","2023-06-06 16:10","YHZ","CYHZ",121
"UA","UAL","UA8281","UAL8281","8281","YYZ","CYYZ","1","2023-06-06 16:10","TLV","LLBG",655
"OS","AUA","OS8341","AUA8341","8341","YYZ","CYYZ","1","2023-06-06 16:15","YVR","CYVR",300
"UA","UAL","UA568","UAL568","568","YYZ","CYYZ","1","2023-06-06 16:18","DEN","KDEN",221
"RV","ROU","RV1674","ROU1674","1674","YYZ","CYYZ","1","2023-06-06 16:25","MCO","KMCO",165
"WS","WJA","WS669","WJA669","669","YYZ","CYYZ","3","2023-06-06 16:30","YYC","CYYC",240
"UA","UAL","UA8272","UAL8272","8272","YYZ","CYYZ","1","2023-06-06 16:30","SFO","KSFO",338
"UA","UAL","UA8522","UAL8522","8522","YYZ","CYYZ","1","2023-06-06 16:30","ATL","KATL",130
"AC","ACA","AC7739","ACA7739","7739","YYZ","CYYZ","1","2023-06-06 16:30","YYB","CYYB",57
"AC","ACA","AC488","ACA488","488","YYZ","CYYZ","1","2023-06-06 16:30","YUL","CYUL",76
"UA","UAL","UA8649","UAL8649","8649","YYZ","CYYZ","1","2023-06-06 16:30","DCA","KDCA",91
"UA","UAL","UA8621","UAL8621","8621","YYZ","CYYZ","1","2023-06-06 16:30","EWR","KEWR",90
"WG","SWG","WG682","SWG682","682","YYZ","CYYZ","3","2023-06-06 16:30","VRA","MUVR",205
"LH","DLH","LH6770","DLH6770","6770","YYZ","CYYZ","1","2023-06-06 16:40","YEG","CYEG",255
"AF","AFR","AF7917","AFR7917","7917","YYZ","CYYZ","3","2023-06-06 16:44","JFK","KJFK",105
"UA","UAL","UA8169","UAL8169","8169","YYZ","CYYZ","1","2023-06-06 16:45","DFW","KDFW",197
"WG","SWG","WG410","SWG410","410","YYZ","CYYZ","3","2023-06-06 16:45","POP","MDPP",240
"LH","DLH","LH6496","DLH6496","6496","YYZ","CYYZ","1","2023-06-06 16:50","YQG","CYQG",64
"LH","DLH","LH6660","DLH6660","6660","YYZ","CYYZ","1","2023-06-06 16:50","YYT","CYYT",181
"AC","ACA","AC840","ACA840","840","YYZ","CYYZ","1","2023-06-06 16:50","FRA","EDDF",460
"QK","JZA","QK8857","JZA8857","8857","YYZ","CYYZ","1","2023-06-06 16:50","BNA","KBNA",129
"QK","JZA","QK8925","JZA8925","8925","YYZ","CYYZ","1","2023-06-06 16:55","PIT","KPIT",66
"AF","AFR","AF8266","AFR8266","8266","YYZ","CYYZ","3","2023-06-06 17:00","AMS","EHAM",425
"DL","DAL","DL6899","DAL6899","6899","YYZ","CYYZ","3","2023-06-06 17:00","YEG","CYEG",251
"AV","AVA","AV6916","AVA6916","6916","YYZ","CYYZ","1","2023-06-06 17:00","YUL","CYUL",77
"SK","SAS","SK948","SAS948","948","YYZ","CYYZ","1","2023-06-06 17:00","ARN","ESSA",480
"UA","UAL","UA8234","UAL8234","8234","YYZ","CYYZ","1","2023-06-06 17:10","LGA","KLGA",92
"AV","AVA","AV6914","AVA6914","6914","YYZ","CYYZ","1","2023-06-06 17:10","YOW","CYOW",63
"WS","WJA","WS6359","WJA6359","6359","YYZ","CYYZ","3","2023-06-06 17:15","LGA","KLGA",100
"AC","ACA","AC6162","ACA6162","6162","YYZ","CYYZ","1","2023-06-06 17:15","SAL","MSLP",305
"QF","QFA","QF4478","QFA4478","4478","YYZ","CYYZ","3","2023-06-06 17:28","DFW","KDFW",203
"AC","ACA","AC4990","ACA4990","4990","YYZ","CYYZ","1","2023-06-06 17:30","ORD","KORD",119
"AV","AVA","AV6918","AVA6918","6918","YYZ","CYYZ","1","2023-06-06 17:30","YUL","CYUL",77
"UA","UAL","UA8550","UAL8550","8550","YYZ","CYYZ","1","2023-06-06 17:30","MUC","EDDM",495
"WS","WJA","WS489","WJA489","489","YYZ","CYYZ","3","2023-06-06 17:35","YWG","CYWG",158
"UA","UAL","UA8138","UAL8138","8138","YYZ","CYYZ","1","2023-06-06 17:30","BOS","KBOS",91
"TP","TAP","TP260","TAP260","260","YYZ","CYYZ","1","2023-06-06 17:40","LIS","LPPT",425
"YX","RPA","YX3535","RPA3535","3535","YYZ","CYYZ","1","2023-06-06 17:40","EWR","KEWR",103
"F8","FLE","F8678","FLE678","678","YYZ","CYYZ","3","2023-06-06 17:40","YYG","CYYG",130
"VS","VIR","VS1702","VIR1702","1702","YYZ","CYYZ","3","2023-06-06 17:45","DTW","KDTW",90
"AC","ACA","AC886","ACA886","886","YYZ","CYYZ","1","2023-06-06 17:50","VIE","LOWW",520
"BA","BAW","BA6156","BAW6156","6156","YYZ","CYYZ","3","2023-06-06 17:50","DUB","EIDW",400
"WG","SWG","WG304","SWG304","304","YYZ","CYYZ","3","2023-06-06 17:50","SNU","MUSC",210
"AA","AAL","AA6114","AAL6114","6114","YYZ","CYYZ","3","2023-06-06 17:50","PHL","KPHL",93
"WS","WJA","WS6381","WJA6381","6381","YYZ","CYYZ","3","2023-06-06 17:55","ATL","KATL",139
"UA","UAL","UA8641","UAL8641","8641","YYZ","CYYZ","1","2023-06-06 17:55","YWG","CYWG",160
"KE","KAL","KE6583","KAL6583","6583","YYZ","CYYZ","3","2023-06-06 17:55","YHZ","CYHZ",125
"AC","ACA","AC1628","ACA1628","1628","YYZ","CYYZ","1","2023-06-06 17:55","FLL","KFLL",184
"AA","AAL","AA1572","AAL1572","1572","YYZ","CYYZ","3","2023-06-06 17:55","MIA","KMIA",200
"LH","DLH","LH6506","DLH6506","6506","YYZ","CYYZ","1","2023-06-06 18:00","YXU","CYXU",43
"UA","UAL","UA8320","UAL8320","8320","YYZ","CYYZ","1","2023-06-06 18:00","YQR","CYQR",199
"LX","SWR","LX4669","SWR4669","4669","YYZ","CYYZ","1","2023-06-06 18:00","YUL","CYUL",77
"F8","FLE","F8641","FLE641","641","YYZ","CYYZ","3","2023-06-06 18:05","YWG","CYWG",160
"LH","DLH","LH6625","DLH6625","6625","YYZ","CYYZ","1","2023-06-06 18:10","ATH","LGAV",590
"LH","DLH","LH6766","DLH6766","6766","YYZ","CYYZ","1","2023-06-06 18:10","YOW","CYOW",63
"UA","UAL","UA8236","UAL8236","8236","YYZ","CYYZ","1","2023-06-06 18:10","LGA","KLGA",87
"AC","ACA","AC8784","ACA8784","8784","YYZ","CYYZ","1","2023-06-06 18:10","DCA","KDCA",91
"PR","PAL","PR3035","PAL3035","3035","YYZ","CYYZ","3","2023-06-06 18:15","YVR","CYVR",307
"Y9","DAT","Y9514","DAT514","514","YYZ","CYYZ","1","2023-06-06 18:15","YWG","CYWG",160
"LH","DLH","LH471","DLH471","471","YYZ","CYYZ","1","2023-06-06 18:20","FRA","EDDF",450
"UA","UAL","UA8145","UAL8145","8145","YYZ","CYYZ","1","2023-06-06 18:25","BWI","KBWI",83
"RV","ROU","RV1538","ROU1538","1538","YYZ","CYYZ","1","2023-06-06 18:25","YHZ","CYHZ",121
"ME","MEA","ME4351","MEA4351","4351","YYZ","CYYZ","3","2023-06-06 18:25","CDG","LFPG",440
"UA","UAL","UA8567","UAL8567","8567","YYZ","CYYZ","1","2023-06-06 18:25","SLC","KSLC",254
"UA","UAL","UA8525","UAL8525","8525","YYZ","CYYZ","1","2023-06-06 18:25","SEA","KSEA",322
"AC","ACA","AC8433","ACA8433","8433","YYZ","CYYZ","1","2023-06-06 18:25","YTS","CYTS",87
"WS","WJA","WS437","WJA437","437","YYZ","CYYZ","3","2023-06-06 18:30","YEG","CYEG",250
"ZW","AWI","ZW6291","AWI6291","6291","YYZ","CYYZ","3","2023-06-06 18:30","ORD","KORD",113
"EY","ETD","EY3451","ETD3451","3451","YYZ","CYYZ","1","2023-06-06 18:30","YUL","CYUL",77
"QK","JZA","QK8882","JZA8882","8882","YYZ","CYYZ","1","2023-06-06 18:30","EWR","KEWR",93
"RV","ROU","RV1954","ROU1954","1954","YYZ","CYYZ","1","2023-06-06 18:30","YQB","CYQB",83
"UA","UAL","UA8385","UAL8385","8385","YYZ","CYYZ","1","2023-06-06 18:30","LAX","KLAX",329
"UA","UAL","UA8212","UAL8212","8212","YYZ","CYYZ","1","2023-06-06 18:30","IAH","KIAH",218
"QR","QTR","QR5882","QTR5882","5882","YYZ","CYYZ","3","2023-06-06 18:35","LHR","EGLL",420
"AC","ACA","AC8707","ACA8707","8707","YYZ","CYYZ","1","2023-06-06 18:45","CVG","KCVG",94
"QK","JZA","QK8620","JZA8620","8620","YYZ","CYYZ","1","2023-06-06 18:50","IAD","KIAD",85
"9E","EDV","9E5060","EDV5060","5060","YYZ","CYYZ","3","2023-06-06 18:50","LGA","KLGA",104
"RV","ROU","RV1676","ROU1676","1676","YYZ","CYYZ","1","2023-06-06 18:50","MCO","KMCO",165
"NZ","ANZ","NZ4737","ANZ4737","4737","YYZ","CYYZ","1","2023-06-06 18:55","SFO","KSFO",338
"OS","AUA","OS8309","AUA8309","8309","YYZ","CYYZ","1","2023-06-06 18:55","DEN","KDEN",215
"UA","UAL","UA8175","UAL8175","8175","YYZ","CYYZ","1","2023-06-06 19:00","DTW","KDTW",67
"AV","AVA","AV6908","AVA6908","6908","YYZ","CYYZ","1","2023-06-06 19:00","YVR","CYVR",295
"LH","DLH","LH6762","DLH6762","6762","YYZ","CYYZ","1","2023-06-06 19:05","MSP","KMSP",130
"UA","UAL","UA8502","UAL8502","8502","YYZ","CYYZ","1","2023-06-06 19:05","EDI","EGPH",390
"WS","WJA","WS6357","WJA6357","6357","YYZ","CYYZ","3","2023-06-06 19:09","MSP","KMSP",139
"AC","ACA","AC3712","ACA3712","3712","YYZ","CYYZ","1","2023-06-06 19:10","EWR","KEWR",106
"QK","JZA","QK8755","JZA8755","8755","YYZ","CYYZ","1","2023-06-06 19:10","CMH","KCMH",71
"OS","AUA","OS8305","AUA8305","8305","YYZ","CYYZ","1","2023-06-06 19:15","PHL","KPHL",87
"LH","DLH","LH6678","DLH6678","6678","YYZ","CYYZ","1","2023-06-06 19:15","CLE","KCLE",62
"LX","SWR","LX4678","SWR4678","4678","YYZ","CYYZ","1","2023-06-06 19:15","YYC","CYYC",258
"TS","TSC","TS282","TSC282","282","YYZ","CYYZ","3","2023-06-06 19:15","LGW","EGKK",425
"TS","TSC","TS244","TSC244","244","YYZ","CYYZ","3","2023-06-06 19:15","GLA","EGPF",395
"UA","UAL","UA8220","UAL8220","8220","YYZ","CYYZ","1","2023-06-06 19:20","SAN","KSAN",320
"AC","ACA","AC724","ACA724","724","YYZ","CYYZ","1","2023-06-06 19:25","LGA","KLGA",92
"BA","BAW","BA5757","BAW5757","5757","YYZ","CYYZ","3","2023-06-06 19:29","LGA","KLGA",92
"TS","TSC","TS521","TSC521","521","YYZ","CYYZ","3","2023-06-06 19:30","YUL","CYUL",80
"LO","LOT","LO42","LOT42","42","YYZ","CYYZ","1","2023-06-06 19:30","WAW","EPWA",500
"QK","JZA","QK8749","JZA8749","8749","YYZ","CYYZ","1","2023-06-06 19:35","CLT","KCLT",102
"AC","ACA","AC269","ACA269","269","YYZ","CYYZ","1","2023-06-06 19:40","YWG","CYWG",160
