"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","duration"
"AC","ACA","AC7739","ACA7739","7739","YYZ","CYYZ","1","2023-06-06 16:30","YYB","CYYB",57
"AC","ACA","AC8955","ACA8955","8955","YYZ","CYYZ","1","2023-06-06 16:30","ATL","KATL",130
"WS","WJA","WS669","WJA669","669","YYZ","CYYZ","3","2023-06-06 16:30","YYC","CYYC",240
"AC","ACA","AC8880","ACA8880","8880","YYZ","CYYZ","1","2023-06-06 16:30","EWR","KEWR",90
"AC","ACA","AC8782","ACA8782","8782","YYZ","CYYZ","1","2023-06-06 16:30","DCA","KDCA",91
"WG","SWG","WG682","SWG682","682","YYZ","CYYZ","3","2023-06-06 16:30","VRA","MUVR",205
"AC","ACA","AC488","ACA488","488","YYZ","CYYZ","1","2023-06-06 16:30","YUL","CYUL",76
"AC","ACA","AC173","ACA173","173","YYZ","CYYZ","1","2023-06-06 16:40","YEG","CYEG",255
"AZ","ITY","AZ3138","ITY3138","3138","YYZ","CYYZ","3","2023-06-06 16:44","JFK","KJFK",105
"UA","UAL","UA8169","UAL8169","8169","YYZ","CYYZ","1","2023-06-06 16:45","DFW","KDFW",197
"WG","SWG","WG410","SWG410","410","YYZ","CYYZ","3","2023-06-06 16:45","POP","MDPP",240
"AC","ACA","AC8359","ACA8359","8359","YYZ","CYYZ","1","2023-06-06 16:50","YQG","CYQG",64
"MS","MSR","MS9608","MSR9608","9608","YYZ","CYYZ","1","2023-06-06 16:50","FRA","EDDF",460
"UA","UAL","UA8196","UAL8196","8196","YYZ","CYYZ","1","2023-06-06 16:50","BNA","KBNA",129
"RV","ROU","RV1574","ROU1574","1574","YYZ","CYYZ","1","2023-06-06 16:50","YYT","CYYT",181
"AC","ACA","AC8925","ACA8925","8925","YYZ","CYYZ","1","2023-06-06 16:55","PIT","KPIT",66
"SK","SAS","SK948","SAS948","948","YYZ","CYYZ","1","2023-06-06 17:00","ARN","ESSA",480
"KL","KLM","KL692","KLM692","692","YYZ","CYYZ","3","2023-06-06 17:00","AMS","EHAM",425
"OS","AUA","OS8338","AUA8338","8338","YYZ","CYYZ","1","2023-06-06 17:00","YUL","CYUL",77
"WS","WJA","WS435","WJA435","435","YYZ","CYYZ","3","2023-06-06 17:00","YEG","CYEG",251
"AV","AVA","AV6914","AVA6914","6914","YYZ","CYYZ","1","2023-06-06 17:10","YOW","CYOW",63
"UA","UAL","UA8234","UAL8234","8234","YYZ","CYYZ","1","2023-06-06 17:10","LGA","KLGA",92
"DL","DAL","DL5023","DAL5023","5023","YYZ","CYYZ","3","2023-06-06 17:15","LGA","KLGA",100
"AC","ACA","AC6162","ACA6162","6162","YYZ","CYYZ","1","2023-06-06 17:15","SAL","MSLP",305
"QF","QFA","QF4478","QFA4478","4478","YYZ","CYYZ","3","2023-06-06 17:28","DFW","KDFW",203
"UA","UAL","UA8550","UAL8550","8550","YYZ","CYYZ","1","2023-06-06 17:30","MUC","EDDM",495
"NZ","ANZ","NZ9810","ANZ9810","9810","YYZ","CYYZ","1","2023-06-06 17:30","ORD","KORD",119
"LX","SWR","LX4673","SWR4673","4673","YYZ","CYYZ","1","2023-06-06 17:30","YUL","CYUL",77
"WS","WJA","WS489","WJA489","489","YYZ","CYYZ","3","2023-06-06 17:35","YWG","CYWG",158
"F8","FLE","F8678","FLE678","678","YYZ","CYYZ","3","2023-06-06 17:40","YYG","CYYG",130
"TP","TAP","TP8264","TAP8264","8264","YYZ","CYYZ","1","2023-06-06 17:30","BOS","KBOS",91
"TP","TAP","TP260","TAP260","260","YYZ","CYYZ","1","2023-06-06 17:40","LIS","LPPT",425
"AC","ACA","AC3254","ACA3254","3254","YYZ","CYYZ","1","2023-06-06 17:40","EWR","KEWR",103
"VS","VIR","VS1702","VIR1702","1702","YYZ","CYYZ","3","2023-06-06 17:45","DTW","KDTW",90
"SN","BEL","SN9656","BEL9656","9656","YYZ","CYYZ","1","2023-06-06 17:50","VIE","LOWW",520
"WG","SWG","WG304","SWG304","304","YYZ","CYYZ","3","2023-06-06 17:50","SNU","MUSC",210
"PT","PDT","PT6114","PDT6114","6114","YYZ","CYYZ","3","2023-06-06 17:50","PHL","KPHL",93
"BA","BAW","BA6156","BAW6156","6156","YYZ","CYYZ","3","2023-06-06 17:50","DUB","EIDW",400
"KE","KAL","KE3621","KAL3621","3621","YYZ","CYYZ","3","2023-06-06 17:55","ATL","KATL",139
"AV","AVA","AV6940","AVA6940","6940","YYZ","CYYZ","1","2023-06-06 17:55","YWG","CYWG",160
"RV","ROU","RV1628","ROU1628","1628","YYZ","CYYZ","1","2023-06-06 17:55","FLL","KFLL",184
"WS","WJA","WS252","WJA252","252","YYZ","CYYZ","3","2023-06-06 17:55","YHZ","CYHZ",125
"AA","AAL","AA1572","AAL1572","1572","YYZ","CYYZ","3","2023-06-06 17:55","MIA","KMIA",200
"AC","ACA","AC1925","ACA1925","1925","YYZ","CYYZ","1","2023-06-06 18:00","YQR","CYQR",199
"QK","JZA","QK8261","JZA8261","8261","YYZ","CYYZ","1","2023-06-06 18:00","YXU","CYXU",43
"EY","ETD","EY3481","ETD3481","3481","YYZ","CYYZ","1","2023-06-06 18:00","YUL","CYUL",77
"F8","FLE","F8641","FLE641","641","YYZ","CYYZ","3","2023-06-06 18:05","YWG","CYWG",160
"AC","ACA","AC8784","ACA8784","8784","YYZ","CYYZ","1","2023-06-06 18:10","DCA","KDCA",91
"AC","ACA","AC8996","ACA8996","8996","YYZ","CYYZ","1","2023-06-06 18:10","LGA","KLGA",87
"AC","ACA","AC896","ACA896","896","YYZ","CYYZ","1","2023-06-06 18:10","ATH","LGAV",590
"AV","AVA","AV6912","AVA6912","6912","YYZ","CYYZ","1","2023-06-06 18:10","YOW","CYOW",63
"WS","WJA","WS723","WJA723","723","YYZ","CYYZ","3","2023-06-06 18:15","YVR","CYVR",307
"Y9","DAT","Y9514","DAT514","514","YYZ","CYYZ","1","2023-06-06 18:15","YWG","CYWG",160
"LH","DLH","LH471","DLH471","471","YYZ","CYYZ","1","2023-06-06 18:20","FRA","EDDF",450
"AV","AVA","AV6958","AVA6958","6958","YYZ","CYYZ","1","2023-06-06 18:25","YHZ","CYHZ",121
"DL","DAL","DL8617","DAL8617","8617","YYZ","CYYZ","3","2023-06-06 18:25","CDG","LFPG",440
"AC","ACA","AC799","ACA799","799","YYZ","CYYZ","1","2023-06-06 18:25","SLC","KSLC",254
"AC","ACA","AC543","ACA543","543","YYZ","CYYZ","1","2023-06-06 18:25","SEA","KSEA",322
"AC","ACA","AC8433","ACA8433","8433","YYZ","CYYZ","1","2023-06-06 18:25","YTS","CYTS",87
"AC","ACA","AC8684","ACA8684","8684","YYZ","CYYZ","1","2023-06-06 18:25","BWI","KBWI",83
"UA","UAL","UA8428","UAL8428","8428","YYZ","CYYZ","1","2023-06-06 18:30","YQB","CYQB",83
"UA","UAL","UA8212","UAL8212","8212","YYZ","CYYZ","1","2023-06-06 18:30","IAH","KIAH",218
"QK","JZA","QK8882","JZA8882","8882","YYZ","CYYZ","1","2023-06-06 18:30","EWR","KEWR",93
"AC","ACA","AC793","ACA793","793","YYZ","CYYZ","1","2023-06-06 18:30","LAX","KLAX",329
"UA","UAL","UA8293","UAL8293","8293","YYZ","CYYZ","1","2023-06-06 18:30","ORD","KORD",110
"G3","GLO","G36802","GLO6802","6802","YYZ","CYYZ","1","2023-06-06 18:30","YUL","CYUL",77
"AF","AFR","AF6549","AFR6549","6549","YYZ","CYYZ","3","2023-06-06 18:30","YEG","CYEG",250
"OS","AUA","OS8286","AUA8286","8286","YYZ","CYYZ","1","2023-06-06 18:35","LHR","EGLL",420
"AC","ACA","AC8707","ACA8707","8707","YYZ","CYYZ","1","2023-06-06 18:45","CVG","KCVG",94
"AC","ACA","AC1676","ACA1676","1676","YYZ","CYYZ","1","2023-06-06 18:50","MCO","KMCO",165
"WS","WJA","WS6389","WJA6389","6389","YYZ","CYYZ","3","2023-06-06 18:50","LGA","KLGA",104
"QK","JZA","QK8620","JZA8620","8620","YYZ","CYYZ","1","2023-06-06 18:50","IAD","KIAD",85
"UA","UAL","UA8110","UAL8110","8110","YYZ","CYYZ","1","2023-06-06 18:55","DEN","KDEN",215
"NZ","ANZ","NZ4737","ANZ4737","4737","YYZ","CYYZ","1","2023-06-06 18:55","SFO","KSFO",338
"UA","UAL","UA8175","UAL8175","8175","YYZ","CYYZ","1","2023-06-06 19:00","DTW","KDTW",67
"EI","EIN","EI8549","EIN8549","8549","YYZ","CYYZ","1","2023-06-06 19:00","YVR","CYVR",295
"AC","ACA","AC8721","ACA8721","8721","YYZ","CYYZ","1","2023-06-06 19:05","MSP","KMSP",130
"AC","ACA","AC806","ACA806","806","YYZ","CYYZ","1","2023-06-06 19:05","EDI","EGPH",390
"WS","WJA","WS6357","WJA6357","6357","YYZ","CYYZ","3","2023-06-06 19:09","MSP","KMSP",139
"QK","JZA","QK8755","JZA8755","8755","YYZ","CYYZ","1","2023-06-06 19:10","CMH","KCMH",71
"AC","ACA","AC3712","ACA3712","3712","YYZ","CYYZ","1","2023-06-06 19:10","EWR","KEWR",106
"AC","ACA","AC155","ACA155","155","YYZ","CYYZ","1","2023-06-06 19:15","YYC","CYYC",258
"OS","AUA","OS8305","AUA8305","8305","YYZ","CYYZ","1","2023-06-06 19:15","PHL","KPHL",87
"AC","ACA","AC8735","ACA8735","8735","YYZ","CYYZ","1","2023-06-06 19:15","CLE","KCLE",62
"TS","TSC","TS244","TSC244","244","YYZ","CYYZ","3","2023-06-06 19:15","GLA","EGPF",395
"TS","TSC","TS282","TSC282","282","YYZ","CYYZ","3","2023-06-06 19:15","LGW","EGKK",425
"AC","ACA","AC1095","ACA1095","1095","YYZ","CYYZ","1","2023-06-06 19:20","SAN","KSAN",320
"AC","ACA","AC724","ACA724","724","YYZ","CYYZ","1","2023-06-06 19:25","LGA","KLGA",92
