"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","duration"
"AC","ACA","AC6888","ACA6888","6888","LHR","EGLL","3","2023-06-06 21:30","CMB","VCBI",645
"AI","AIC","AI130","AIC130","130","LHR","EGLL","2","2023-06-06 21:30","BOM","VABB",530
"EI","EIN","EI8809","EIN8809","8809","LHR","EGLL","5","2023-06-06 21:30","DXB","OMDB",420
"MH","MAS","MH1","MAS1","1","LHR","EGLL","4","2023-06-06 21:35","KUL","WMKK",795
"BR","EVA","BR68","EVA68","68","LHR","EGLL","2","2023-06-06 21:35","BKK","VTBS",690
"AI","AIC","AI166","AIC166","166","LHR","EGLL","2","2023-06-06 21:45","DEL","VIDP",505
"EY","ETD","EY26","ETD26","26","LHR","EGLL","4","2023-06-06 21:55","AUH","OMAA",410
"QR","QTR","QR16","QTR16","16","LHR","EGLL","4","2023-06-06 21:55","DOH","OTHH",405
"UK","VTI","UK16","VTI16","16","LHR","EGLL","3","2023-06-06 21:55","BOM","VABB",515
"VS","VIR","VS378","VIR378","378","LHR","EGLL","3","2023-06-06 21:55","ISB","OPIS",480
"MH","MAS","MH9848","MAS9848","9848","LHR","EGLL","5","2023-06-06 22:00","GLA","EGPF",80
"ME","MEA","ME204","MEA204","204","LHR","EGLL","3","2023-06-06 22:00","BEY","OLBA",285
"KU","KAC","KU106","KAC106","106","LHR","EGLL","4","2023-06-06 22:00","KWI","OKBK",355
"J2","AHY","J28","AHY8","8","LHR","EGLL","4","2023-06-06 22:05","GYD","UBBB",330
"LH","DLH","LH9648","DLH9648","9648","LHR","EGLL","2","2023-06-06 22:05","BOG","SKBO",640
"SK","SAS","SK8041","SAS8041","8041","LHR","EGLL","2","2023-06-06 22:05","SIN","WSSS",785
"GF","GFA","GF6","GFA6","6","LHR","EGLL","4","2023-06-06 22:05","BAH","OBBI",375
"MS","MSR","MS780","MSR780","780","LHR","EGLL","2","2023-06-06 22:10","CAI","HECA",280
"DL","DAL","DL5937","DAL5937","5937","LHR","EGLL","3","2023-06-06 22:10","TLV","LLBG",295
"DL","DAL","DL5991","DAL5991","5991","LHR","EGLL","3","2023-06-06 20:15","JFK","KJFK",485
"PK","PIA","PK5984","PIA5984","5984","LHR","EGLL","2","2023-06-06 22:10","IST","LTFM",225
"CZ","CSN","CZ304","CSN304","304","LHR","EGLL","4","2023-06-06 22:10","CAN","ZGGG",715
"GA","GIA","GA8842","GIA8842","8842","LHR","EGLL","3","2023-06-06 22:15","DXB","OMDB",410
"A3","AEE","A3609","AEE609","609","LHR","EGLL","2","2023-06-06 22:15","ATH","LGAV",215
"CX","CPA","CX254","CPA254","254","LHR","EGLL","3","2023-06-06 22:15","HKG","VHHH",740
"IB","IBE","IB7421","IBE7421","7421","LHR","EGLL","5","2023-06-06 22:20","GRU","SBGR",700
"AM","AMX","AM7876","AMX7876","7876","LHR","EGLL","4","2023-06-06 22:20","TLV","LLBG",295
"IB","IBE","IB7370","IBE7370","7370","LHR","EGLL","5","2023-06-06 22:20","KWI","OKBK",375
"UK","VTI","UK18","VTI18","18","LHR","EGLL","3","2023-06-06 22:20","DEL","VIDP",485
"IB","IBE","IB7419","IBE7419","7419","LHR","EGLL","5","2023-06-06 22:25","EZE","SAEZ",835
"IB","IBE","IB7321","IBE7321","7321","LHR","EGLL","5","2023-06-06 22:25","CPT","FACT",700
"BA","BAW","BA5925","BAW5925","5925","LHR","EGLL","2","2023-06-06 22:25","ORK","EICK",80
"BA","BAW","BA83","BAW83","83","LHR","EGLL","5","2023-06-06 22:25","ABV","DNAA",370
"VS","VIR","VS411","VIR411","411","LHR","EGLL","3","2023-06-06 22:30","LOS","DNMM",395
"VS","VIR","VS449","VIR449","449","LHR","EGLL","3","2023-06-06 22:30","JNB","FAOR",655
"VS","VIR","VS7500","VIR7500","7500","LHR","EGLL","3","2023-06-06 22:30","MEX","MMMX",685
"CA","CCA","CA856","CCA856","856","LHR","EGLL","2","2023-06-06 22:40","PEK","ZBAA",585
