"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","delayed","duration"
"EK","UAE","EK6","UAE6","6","LHR","EGLL","3","2023-06-06 22:15","DXB","OMDB",6,410
"AA","AAL","AA6496","AAL6496","6496","LHR","EGLL","5","2023-06-06 21:30","DXB","OMDB",36,420
"AA","AAL","AA8073","AAL8073","8073","LHR","EGLL","2","2023-06-06 22:25","ORK","EICK",NA,80
"AC","ACA","AC6888","ACA6888","6888","LHR","EGLL","3","2023-06-06 21:30","CMB","VCBI",36,645
"AA","AAL","AA6737","AAL6737","6737","LHR","EGLL","3","2023-06-06 21:25","BUD","LHBP",47,150
"A3","AEE","A3609","AEE609","609","LHR","EGLL","2","2023-06-06 22:15","ATH","LGAV",NA,215
"VS","VIR","VS378","VIR378","378","LHR","EGLL","3","2023-06-06 21:55","ISB","OPIS",21,480
"BA","BAW","BA247","BAW247","247","LHR","EGLL","5","2023-06-06 22:20","GRU","SBGR",NA,700
"ME","MEA","ME204","MEA204","204","LHR","EGLL","3","2023-06-06 22:00","BEY","OLBA",17,285
"6E","IGO","6E4051","IGO4051","4051","LHR","EGLL","2","2023-06-06 22:10","IST","LTFM",8,225
"AA","AAL","AA6599","AAL6599","6599","LHR","EGLL","5","2023-06-06 22:20","KWI","OKBK",29,375
"AM","AMX","AM8","AMX8","8","LHR","EGLL","3","2023-06-06 22:30","MEX","MMMX",NA,685
"UK","VTI","UK18","VTI18","18","LHR","EGLL","3","2023-06-06 22:20","DEL","VIDP",NA,485
"J2","AHY","J28","AHY8","8","LHR","EGLL","4","2023-06-06 22:05","GYD","UBBB",18,330
"AY","FIN","AY5977","FIN5977","5977","LHR","EGLL","5","2023-06-06 21:15","EDI","EGPH",70,80
"BA","BAW","BA245","BAW245","245","LHR","EGLL","5","2023-06-06 22:25","EZE","SAEZ",NA,835
"BA","BAW","BA83","BAW83","83","LHR","EGLL","5","2023-06-06 22:25","ABV","DNAA",7,370
"KU","KAC","KU106","KAC106","106","LHR","EGLL","4","2023-06-06 22:00","KWI","OKBK",NA,355
"AA","AAL","AA6616","AAL6616","6616","LHR","EGLL","5","2023-06-06 20:30","LYS","LFLL",117,100
"AC","ACA","AC2848","ACA2848","2848","LHR","EGLL","2","2023-06-06 22:10","CAI","HECA",20,280
"AM","AMX","AM7698","AMX7698","7698","LHR","EGLL","3","2023-06-06 22:10","TLV","LLBG",20,295
"CX","CPA","CX254","CPA254","254","LHR","EGLL","3","2023-06-06 22:15","HKG","VHHH",15,740
"BA","BAW","BA7014","BAW7014","7014","LHR","EGLL","4","2023-06-06 21:55","DOH","OTHH",NA,405
"VS","VIR","VS449","VIR449","449","LHR","EGLL","3","2023-06-06 22:30","JNB","FAOR",1,655
"CZ","CSN","CZ304","CSN304","304","LHR","EGLL","4","2023-06-06 22:10","CAN","ZGGG",NA,715
"AA","AAL","AA6791","AAL6791","6791","LHR","EGLL","5","2023-06-06 22:25","CPT","FACT",10,700
"AA","AAL","AA8397","AAL8397","8397","LHR","EGLL","4","2023-06-06 22:20","TLV","LLBG",16,295
"CA","CCA","CA856","CCA856","856","LHR","EGLL","2","2023-06-06 22:40","PEK","ZBAA",NA,585
"DL","DAL","DL5951","DAL5951","5951","LHR","EGLL","3","2023-06-06 22:30","LOS","DNMM",NA,395
"AC","ACA","AC2686","ACA2686","2686","LHR","EGLL","2","2023-06-07 06:00","LIS","LPPT",NA,160
"AC","ACA","AC6186","ACA6186","6186","LHR","EGLL","2","2023-06-07 06:00","VIE","LOWW",NA,130
"AC","ACA","AC6756","ACA6756","6756","LHR","EGLL","2","2023-06-07 06:00","ZRH","LSZH",NA,100
"AA","AAL","AA6811","AAL6811","6811","LHR","EGLL","5","2023-06-07 06:10","BCN","LEBL",NA,130
"AY","FIN","AY456","FIN456","456","LHR","EGLL","5","2023-06-07 06:15","MAD","LEMD",NA,145
"AF","AFR","AF1381","AFR1381","1381","LHR","EGLL","4","2023-06-07 06:20","CDG","LFPG",NA,75
"AC","ACA","AC6745","ACA6745","6745","LHR","EGLL","2","2023-06-07 06:30","WAW","EPWA",NA,150
"AY","FIN","AY552","FIN552","552","LHR","EGLL","5","2023-06-07 06:30","FCO","LIRF",NA,155
"CI","CAL","CI9362","CAL9362","9362","LHR","EGLL","4","2023-06-07 06:30","AMS","EHAM",NA,85
"LH","DLH","LH921","DLH921","921","LHR","EGLL","2","2023-06-07 06:30","FRA","EDDF",NA,95
"6E","IGO","6E4052","IGO4052","4052","LHR","EGLL","2","2023-06-07 06:45","IST","LTFM",NA,230
"AA","AAL","AA8031","AAL8031","8031","LHR","EGLL","2","2023-06-07 06:40","DUB","EIDW",NA,80
"BA","BAW","BA428","BAW428","428","LHR","EGLL","5","2023-06-07 06:40","AMS","EHAM",NA,90
"SK","SAS","SK1530","SAS1530","1530","LHR","EGLL","2","2023-06-07 06:40","ARN","ESSA",NA,145
"AA","AAL","AA6761","AAL6761","6761","LHR","EGLL","5","2023-06-07 06:45","LCA","LCLK",NA,280
"BA","BAW","BA990","BAW990","990","LHR","EGLL","5","2023-06-07 06:45","BER","EDDB",NA,115
"SK","SAS","SK500","SAS500","500","LHR","EGLL","2","2023-06-07 06:45","CPH","EKCH",NA,110
"AA","AAL","AA6795","AAL6795","6795","LHR","EGLL","5","2023-06-07 06:50","AGP","LEMG",NA,175
"AA","AAL","AA6859","AAL6859","6859","LHR","EGLL","5","2023-06-07 06:50","GVA","LSGG",NA,95
"BA","BAW","BA660","BAW660","660","LHR","EGLL","5","2023-06-07 06:50","CHQ","LGSA",NA,245
"HU","CHH","HU8540","CHH8540","8540","LHR","EGLL","2","2023-06-07 06:50","BRU","EBBR",NA,60
"A3","AEE","A31621","AEE1621","1621","LHR","EGLL","2","2023-06-07 06:55","MUC","EDDM",NA,110
"BA","BAW","BA1382","BAW1382","1382","LHR","EGLL","5","2023-06-07 06:55","MAN","EGCC",NA,65
"BA","BAW","BA304","BAW304","304","LHR","EGLL","5","2023-06-07 06:55","CDG","LFPG",NA,75
"BA","BAW","BA696","BAW696","696","LHR","EGLL","3","2023-06-07 07:00","VIE","LOWW",NA,140
"BA","BAW","BA710","BAW710","710","LHR","EGLL","5","2023-06-07 07:00","ZRH","LSZH",NA,105
"LX","SWR","LX359","SWR359","359","LHR","EGLL","2","2023-06-07 07:00","GVA","LSGG",NA,95
"BA","BAW","BA902","BAW902","902","LHR","EGLL","5","2023-06-07 07:05","FRA","EDDF",NA,95
"BA","BAW","BA948","BAW948","948","LHR","EGLL","5","2023-06-07 07:05","MUC","EDDM",NA,115
"SK","SAS","SK802","SAS802","802","LHR","EGLL","2","2023-06-07 07:05","OSL","ENGM",NA,130
"AY","FIN","AY5926","FIN5926","5926","LHR","EGLL","5","2023-06-07 07:10","ARN","ESSA",NA,150
"BA","BAW","BA1472","BAW1472","1472","LHR","EGLL","5","2023-06-07 07:10","GLA","EGPF",NA,85
"BA","BAW","BA366","BAW366","366","LHR","EGLL","3","2023-06-07 07:10","MRS","LFML",NA,115
"AA","AAL","AA6829","AAL6829","6829","LHR","EGLL","5","2023-06-07 07:15","LIN","LIML",NA,120
"BA","BAW","BA866","BAW866","866","LHR","EGLL","3","2023-06-07 07:15","BUD","LHBP",NA,165
"BA","BAW","BA964","BAW964","964","LHR","EGLL","5","2023-06-07 07:15","HAM","EDDH",NA,95
"AA","AAL","AA6674","AAL6674","6674","LHR","EGLL","3","2023-06-07 07:20","GIB","LXGB",NA,175
"AY","FIN","AY638","FIN638","638","LHR","EGLL","5","2023-06-07 07:20","ATH","LGAV",NA,235
"B6","JBU","B61621","JBU1621","1621","LHR","EGLL","2","2023-06-07 07:25","BOS","KBOS",NA,471
"BA","BAW","BA936","BAW936","936","LHR","EGLL","5","2023-06-07 07:25","DUS","EDDL",NA,85
"A3","AEE","A31607","AEE1607","1607","LHR","EGLL","2","2023-06-07 07:30","FRA","EDDF",NA,95
"AA","AAL","AA6710","AAL6710","6710","LHR","EGLL","5","2023-06-07 07:30","BHD","EGAC",NA,85
"AA","AAL","AA9002","AAL9002","9002","LHR","EGLL","3","2023-06-07 07:30","HEL","EFHK",NA,170
"BA","BAW","BA500","BAW500","500","LHR","EGLL","5","2023-06-07 07:30","LIS","LPPT",NA,165
"AA","AAL","AA6453","AAL6453","6453","LHR","EGLL","3","2023-06-07 07:35","OSL","ENGM",NA,130
"AA","AAL","AA6692","AAL6692","6692","LHR","EGLL","5","2023-06-07 07:35","WAW","EPWA",NA,145
"BA","BAW","BA342","BAW342","342","LHR","EGLL","5","2023-06-07 07:35","NCE","LFMN",NA,125
"AA","AAL","AA7022","AAL7022","7022","LHR","EGLL","5","2023-06-07 07:40","IBZ","LEIB",NA,145
"AA","AAL","AA8033","AAL8033","8033","LHR","EGLL","2","2023-06-07 07:40","DUB","EIDW",NA,80
"BA","BAW","BA540","BAW540","540","LHR","EGLL","5","2023-06-07 07:40","BLQ","LIPE",NA,130
"AA","AAL","AA109","AAL109","109","LHR","EGLL","3","2023-06-07 07:45","BOS","KBOS",NA,438
"AA","AAL","AA6802","AAL6802","6802","LHR","EGLL","5","2023-06-07 07:45","MAD","LEMD",NA,145
"AC","ACA","AC5424","ACA5424","5424","LHR","EGLL","2","2023-06-07 07:45","EWR","KEWR",NA,455
"AA","AAL","AA6558","AAL6558","6558","LHR","EGLL","5","2023-06-07 07:50","EDI","EGPH",NA,85
"BA","BAW","BA524","BAW524","524","LHR","EGLL","5","2023-06-07 07:50","FLR","LIRQ",NA,130
"AA","AAL","AA6736","AAL6736","6736","LHR","EGLL","5","2023-06-07 07:55","ABZ","EGPD",NA,95
"AA","AAL","AA7039","AAL7039","7039","LHR","EGLL","5","2023-06-07 07:55","PMO","LICJ",NA,170
"BA","BAW","BA1340","BAW1340","1340","LHR","EGLL","5","2023-06-07 07:55","JER","EGJJ",NA,65
"BA","BAW","BA310","BAW310","310","LHR","EGLL","3","2023-06-07 07:55","ALG","DAAG",NA,175
"BA","BAW","BA772","BAW772","772","LHR","EGLL","5","2023-06-07 07:55","SKG","LGTS",NA,200
"AA","AAL","AA7025","AAL7025","7025","LHR","EGLL","5","2023-06-07 08:00","TLV","LLBG",NA,290
"AC","ACA","AC2712","ACA2712","2712","LHR","EGLL","2","2023-06-07 08:00","LIS","LPPT",NA,160
"AC","ACA","AC5337","ACA5337","5337","LHR","EGLL","2","2023-06-07 08:00","IAD","KIAD",NA,495
"AC","ACA","AC6960","ACA6960","6960","LHR","EGLL","2","2023-06-07 08:05","DUS","EDDL",NA,80
"AA","AAL","AA6719","AAL6719","6719","LHR","EGLL","5","2023-06-07 08:15","FCO","LIRF",NA,155
"AA","AAL","AA6740","AAL6740","6740","LHR","EGLL","5","2023-06-07 08:15","GLA","EGPF",NA,85
"AA","AAL","AA6841","AAL6841","6841","LHR","EGLL","5","2023-06-07 08:15","PSA","LIRP",NA,130
"AA","AAL","AA6502","AAL6502","6502","LHR","EGLL","5","2023-06-07 08:20","AMS","EHAM",NA,90
"AA","AAL","AA6574","AAL6574","6574","LHR","EGLL","5","2023-06-07 08:20","ABZ","EGPD",NA,95
"AA","AAL","AA6665","AAL6665","6665","LHR","EGLL","3","2023-06-07 08:20","LUX","ELLX",NA,80
"AM","AMX","AM7695","AMX7695","7695","LHR","EGLL","3","2023-06-07 08:20","TLV","LLBG",NA,320
"AY","FIN","AY928","FIN928","928","LHR","EGLL","5","2023-06-07 08:20","TIA","LATI",NA,185
"AA","AAL","AA6410","AAL6410","6410","LHR","EGLL","5","2023-06-07 08:25","BER","EDDB",NA,115
"AA","AAL","AA6930","AAL6930","6930","LHR","EGLL","5","2023-06-07 08:25","JFK","KJFK",NA,460
"AA","AAL","AA6965","AAL6965","6965","LHR","EGLL","3","2023-06-07 08:25","NUE","EDDN",NA,105
"BA","BAW","BA674","BAW674","674","LHR","EGLL","5","2023-06-07 08:25","PVK","LGPZ",NA,210
"AA","AAL","AA6837","AAL6837","6837","LHR","EGLL","5","2023-06-07 08:30","VCE","LIPZ",NA,140
"AC","ACA","AC853","ACA853","853","LHR","EGLL","2","2023-06-07 08:30","YYZ","CYYZ",NA,465
"BA","BAW","BA7006","BAW7006","7006","LHR","EGLL","4","2023-06-07 08:30","DOH","OTHH",NA,400
"LH","DLH","LH925","DLH925","925","LHR","EGLL","2","2023-06-07 08:30","FRA","EDDF",NA,95
"AA","AAL","AA6542","AAL6542","6542","LHR","EGLL","5","2023-06-07 08:35","DUB","EIDW",NA,85
"AA","AAL","AA6651","AAL6651","6651","LHR","EGLL","5","2023-06-07 08:35","NCL","EGNT",NA,80
"AA","AAL","AA51","AAL51","51","LHR","EGLL","3","2023-06-07 08:40","DFW","KDFW",NA,605
"AA","AAL","AA6425","AAL6425","6425","LHR","EGLL","5","2023-06-07 08:40","BRU","EBBR",NA,70
"AC","ACA","AC6818","ACA6818","6818","LHR","EGLL","2","2023-06-07 08:40","ZRH","LSZH",NA,115
"CZ","CSN","CZ7661","CSN7661","7661","LHR","EGLL","4","2023-06-07 08:40","AMS","EHAM",NA,80
"AA","AAL","AA6467","AAL6467","6467","LHR","EGLL","5","2023-06-07 08:45","MAN","EGCC",NA,70
"AA","AAL","AA6554","AAL6554","6554","LHR","EGLL","5","2023-06-07 08:45","CDG","LFPG",NA,75
"AA","AAL","AA6624","AAL6624","6624","LHR","EGLL","5","2023-06-07 08:45","EDI","EGPH",NA,85
"AC","ACA","AC6968","ACA6968","6968","LHR","EGLL","2","2023-06-07 08:45","HAM","EDDH",NA,90
"BA","BAW","BA4002","BAW4002","4002","LHR","EGLL","2","2023-06-07 08:45","LDY","EGAE",NA,85
"AA","AAL","AA6739","AAL6739","6739","LHR","EGLL","3","2023-06-07 08:50","PRG","LKPR",NA,120
"AA","AAL","AA8035","AAL8035","8035","LHR","EGLL","2","2023-06-07 08:50","DUB","EIDW",NA,85
"AC","ACA","AC6948","ACA6948","6948","LHR","EGLL","2","2023-06-07 08:50","CGN","EDDK",NA,80
"AA","AAL","AA6543","AAL6543","6543","LHR","EGLL","5","2023-06-07 08:55","MUC","EDDM",NA,115
"AA","AAL","AA6728","AAL6728","6728","LHR","EGLL","5","2023-06-07 08:55","BCN","LEBL",NA,135
"AF","AFR","AF7551","AFR7551","7551","LHR","EGLL","4","2023-06-07 08:55","NCE","LFMN",NA,120
"BA","BAW","BA452","BAW452","452","LHR","EGLL","5","2023-06-07 08:55","IBZ","LEIB",NA,160
"LX","SWR","LX353","SWR353","353","LHR","EGLL","2","2023-06-07 08:55","GVA","LSGG",NA,95
