"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","delayed","duration"
"AA","AAL","AA8938","AAL8938","8938","LAX","KLAX","TBIT","2023-06-07 13:15","HKG","VHHH",NA,880
"AS","ASA","AS5508","ASA5508","5508","LAX","KLAX","TBIT","2023-06-07 13:30","CDG","LFPG",NA,635
"AA","AAL","AA8453","AAL8453","8453","LAX","KLAX","TBIT","2023-06-07 13:30","HND","RJTT",NA,715
"Y4","VOI","Y4663","VOI663","663","LAX","KLAX","TBIT","2023-06-07 13:30","OAX","MMOX",NA,242
"SK","SAS","SK932","SAS932","932","LAX","KLAX","TBIT","2023-06-07 13:50","CPH","EKCH",NA,640
"TA","TAI","TA523","TAI523","523","LAX","KLAX","TBIT","2023-06-07 13:50","SAL","MSLP",NA,300
"PK","PIA","PK5180","PIA5180","5180","LAX","KLAX","TBIT","2023-06-07 13:55","IST","LTFM",NA,785
"VS","VIR","VS6848","VIR6848","6848","LAX","KLAX","TBIT","2023-06-07 13:55","AMS","EHAM",NA,610
"AI","AIC","AI7205","AIC7205","7205","LAX","KLAX","TBIT","2023-06-07 14:20","NRT","RJAA",NA,690
"AS","ASA","AS7319","ASA7319","7319","LAX","KLAX","TBIT","2023-06-07 14:25","KIX","RJBB",NA,750
"WS","WJA","WS6148","WJA6148","6148","LAX","KLAX","TBIT","2023-06-07 14:30","MEX","MMMX",NA,225
"TK","THY","TK9408","THY9408","9408","LAX","KLAX","TBIT","2023-06-07 14:45","GUA","MGGT",NA,290
"LA","LAN","LA6260","LAN6260","6260","LAX","KLAX","TBIT","2023-06-07 14:45","ATL","KATL",NA,265
"OS","AUA","OS7320","AUA7320","7320","LAX","KLAX","TBIT","2023-06-07 15:00","FRA","EDDF",NA,640
"AZ","ITY","AZ621","ITY621","621","LAX","KLAX","TBIT","2023-06-07 15:10","FCO","LIRF",NA,710
"DL","DAL","DL8553","DAL8553","8553","LAX","KLAX","TBIT","2023-06-07 15:25","CDG","LFPG",NA,650
"KE","KAL","KE8018","KAL8018","8018","LAX","KLAX","TBIT","2023-06-07 15:25","ICN","RKSI",NA,765
"DL","DAL","DL5978","DAL5978","5978","LAX","KLAX","TBIT","2023-06-07 15:40","LHR","EGLL",NA,620
"AY","FIN","AY5522","FIN5522","5522","LAX","KLAX","TBIT","2023-06-07 15:45","LHR","EGLL",NA,625
"DL","DAL","DL7729","DAL7729","7729","LAX","KLAX","TBIT","2023-06-07 16:20","TPE","RCTP",NA,835
"AA","AAL","AA2833","AAL2833","2833","LAX","KLAX","TBIT","2023-06-07 16:30","DFW","KDFW",NA,190
"MH","MAS","MH9734","MAS9734","9734","LAX","KLAX","TBIT","2023-06-07 16:35","DOH","OTHH",NA,955
"LO","LOT","LO22","LOT22","22","LAX","KLAX","TBIT","2023-06-07 16:35","WAW","EPWA",NA,695
"EK","UAE","EK216","UAE216","216","LAX","KLAX","TBIT","2023-06-07 16:40","DXB","OMDB",NA,950
"AM","AMX","AM3144","AMX3144","3144","LAX","KLAX","TBIT","2023-06-07 16:50","BNA","KBNA",NA,244
"DL","DAL","DL9452","DAL9452","9452","LAX","KLAX","TBIT","2023-06-07 16:55","AMS","EHAM",NA,615
"DL","DAL","DL6053","DAL6053","6053","LAX","KLAX","TBIT","2023-06-07 17:00","SCL","SCEL",NA,640
"OS","AUA","OS7330","AUA7330","7330","LAX","KLAX","TBIT","2023-06-07 17:10","MUC","EDDM",NA,665
"Y4","VOI","Y4345","VOI345","345","LAX","KLAX","TBIT","2023-06-07 17:11","GDL","MMGL",NA,192
"UA","UAL","UA7925","UAL7925","7925","LAX","KLAX","TBIT","2023-06-07 17:15","HND","RJTT",NA,700
"AY","FIN","AY5470","FIN5470","5470","LAX","KLAX","TBIT","2023-06-07 17:05","LHR","EGLL",12,625
"SQ","SIA","SQ2538","SIA2538","2538","LAX","KLAX","TBIT","2023-06-07 17:55","LHR","EGLL",NA,620
"QR","QTR","QR6896","QTR6896","6896","LAX","KLAX","TBIT","2023-06-07 18:00","MAD","LEMD",NA,665
"B6","JBU","B65809","JBU5809","5809","LAX","KLAX","TBIT","2023-06-07 18:00","HNL","PHNL",NA,350
"JL","JAL","JL7588","JAL7588","7588","LAX","KLAX","TBIT","2023-06-07 18:03","AUS","KAUS",NA,187
"IB","IBE","IB4262","IBE4262","4262","LAX","KLAX","TBIT","2023-06-07 18:13","LHR","EGLL",NA,637
"JL","JAL","JL7528","JAL7528","7528","LAX","KLAX","TBIT","2023-06-07 18:15","SAT","KSAT",NA,170
"DL","DAL","DL8549","DAL8549","8549","LAX","KLAX","TBIT","2023-06-07 18:20","CDG","LFPG",NA,650
"WS","WJA","WS6008","WJA6008","6008","LAX","KLAX","TBIT","2023-06-06 22:20","MEL","YMML",1339,925
